Sample in Buffer,Sample in Window,TRIGGER,u_dac_/conf[15:0],u_dac_/z_sync[2:0],u_dac_/cnt_delay[15:0],u_dac_/dac_cnt[12:0],u_dac_/dac_ram_addr[12:0],u_dac_/dac_ram_odata[15:0],u_dac_/tt_odat[13:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX
4627,4627,0,0000,0,0000,0210,0210,0000,0000
4628,4628,0,0000,0,0000,0211,0211,0000,0000
4629,4629,0,0000,0,0000,0212,0212,0000,0000
4630,4630,0,0000,0,0000,0213,0213,0000,0000
4631,4631,0,0000,0,0000,0214,0214,0000,0000
4632,4632,0,0000,0,0000,0215,0215,0000,0000
4633,4633,0,0000,0,0000,0216,0216,0000,0000
4634,4634,0,0000,0,0000,0217,0217,0000,0000
4635,4635,0,0000,0,0000,0218,0218,0000,0000
4636,4636,0,0000,0,0000,0219,0219,0000,0000
4637,4637,0,0000,0,0000,021a,021a,0000,0000
4638,4638,0,0000,0,0000,021b,021b,0000,0000
4639,4639,0,0000,0,0000,021c,021c,0000,0000
4640,4640,0,0000,0,0000,021d,021d,0000,0000
4641,4641,0,0000,0,0000,021e,021e,0000,0000
4642,4642,0,0000,0,0000,021f,021f,0000,0000
4643,4643,0,0000,0,0000,0220,0220,0000,0000
4644,4644,0,0000,0,0000,0221,0221,0000,0000
4645,4645,0,0000,0,0000,0222,0222,0000,0000
4646,4646,0,0000,0,0000,0223,0223,0000,0000
4647,4647,0,0000,0,0000,0224,0224,0000,0000
4648,4648,0,0000,0,0000,0225,0225,0000,0000
4649,4649,0,0000,0,0000,0226,0226,0000,0000
4650,4650,0,0000,0,0000,0227,0227,0000,0000
4651,4651,0,0000,0,0000,0228,0228,0000,0000
4652,4652,0,0000,0,0000,0229,0229,0000,0000
4653,4653,0,0000,0,0000,022a,022a,0000,0000
4654,4654,0,0000,0,0000,022b,022b,0000,0000
4655,4655,0,0000,0,0000,022c,022c,0000,0000
4656,4656,0,0000,0,0000,022d,022d,0000,0000
4657,4657,0,0000,0,0000,022e,022e,0000,0000
4658,4658,0,0000,0,0000,022f,022f,0000,0000
4659,4659,0,0000,0,0000,0230,0230,0000,0000
4660,4660,0,0000,0,0000,0231,0231,0000,0000
4661,4661,0,0000,0,0000,0232,0232,0000,0000
4662,4662,0,0000,0,0000,0233,0233,0000,0000
4663,4663,0,0000,0,0000,0234,0234,0000,0000
4664,4664,0,0000,0,0000,0235,0235,0000,0000
4665,4665,0,0000,0,0000,0236,0236,0000,0000
4666,4666,0,0000,0,0000,0237,0237,0000,0000
4667,4667,0,0000,0,0000,0238,0238,0000,0000
4668,4668,0,0000,0,0000,0239,0239,0000,0000
4669,4669,0,0000,0,0000,023a,023a,0000,0000
4670,4670,0,0000,0,0000,023b,023b,0000,0000
4671,4671,0,0000,0,0000,023c,023c,0000,0000
4672,4672,0,0000,0,0000,023d,023d,0000,0000
4673,4673,0,0000,0,0000,023e,023e,0000,0000
4674,4674,0,0000,0,0000,023f,023f,0000,0000
4675,4675,0,0000,0,0000,0240,0240,0000,0000
4676,4676,0,0000,0,0000,0241,0241,0000,0000
4677,4677,0,0000,0,0000,0242,0242,0000,0000
4678,4678,0,0000,0,0000,0243,0243,0000,0000
4679,4679,0,0000,0,0000,0244,0244,0000,0000
4680,4680,0,0000,0,0000,0245,0245,0000,0000
4681,4681,0,0000,0,0000,0246,0246,0000,0000
4682,4682,0,0000,0,0000,0247,0247,0000,0000
4683,4683,0,0000,0,0000,0248,0248,0000,0000
4684,4684,0,0000,0,0000,0249,0249,0000,0000
4685,4685,0,0000,0,0000,024a,024a,0000,0000
4686,4686,0,0000,0,0000,024b,024b,0000,0000
4687,4687,0,0000,0,0000,024c,024c,0000,0000
4688,4688,0,0000,0,0000,024d,024d,0000,0000
4689,4689,0,0000,0,0000,024e,024e,0000,0000
4690,4690,0,0000,0,0000,024f,024f,0000,0000
4691,4691,0,0000,0,0000,0250,0250,0000,0000
4692,4692,0,0000,0,0000,0251,0251,0000,0000
4693,4693,0,0000,0,0000,0252,0252,0000,0000
4694,4694,0,0000,0,0000,0253,0253,0000,0000
4695,4695,0,0000,0,0000,0254,0254,0000,0000
4696,4696,0,0000,0,0000,0255,0255,0000,0000
4697,4697,0,0000,0,0000,0256,0256,0000,0000
4698,4698,0,0000,0,0000,0257,0257,0000,0000
4699,4699,0,0000,0,0000,0258,0258,0000,0000
4700,4700,0,0000,0,0000,0259,0259,0000,0000
4701,4701,0,0000,0,0000,025a,025a,0000,0000
4702,4702,0,0000,0,0000,025b,025b,0000,0000
4703,4703,0,0000,0,0000,025c,025c,0000,0000
4704,4704,0,0000,0,0000,025d,025d,0000,0000
4705,4705,0,0000,0,0000,025e,025e,0000,0000
4706,4706,0,0000,0,0000,025f,025f,0000,0000
4707,4707,0,0000,0,0000,0260,0260,0000,0000
4708,4708,0,0000,0,0000,0261,0261,0000,0000
4709,4709,0,0000,0,0000,0262,0262,0000,0000
4710,4710,0,0000,0,0000,0263,0263,0000,0000
4711,4711,0,0000,0,0000,0264,0264,0000,0000
4712,4712,0,0000,0,0000,0265,0265,0000,0000
4713,4713,0,0000,0,0000,0266,0266,0000,0000
4714,4714,0,0000,0,0000,0267,0267,0000,0000
4715,4715,0,0000,0,0000,0268,0268,0000,0000
4716,4716,0,0000,0,0000,0269,0269,0000,0000
4717,4717,0,0000,0,0000,026a,026a,0000,0000
4718,4718,0,0000,0,0000,026b,026b,0000,0000
4719,4719,0,0000,0,0000,026c,026c,0000,0000
4720,4720,0,0000,0,0000,026d,026d,0000,0000
4721,4721,0,0000,0,0000,026e,026e,0000,0000
4722,4722,0,0000,0,0000,026f,026f,0000,0000
4723,4723,0,0000,0,0000,0270,0270,0000,0000
4724,4724,0,0000,0,0000,0271,0271,0000,0000
4725,4725,0,0000,0,0000,0272,0272,0000,0000
4726,4726,0,0000,0,0000,0273,0273,0000,0000
4727,4727,0,0000,0,0000,0274,0274,0000,0000
4728,4728,0,0000,0,0000,0275,0275,0000,0000
4729,4729,0,0000,0,0000,0276,0276,0000,0000
4730,4730,0,0000,0,0000,0277,0277,0000,0000
4731,4731,0,0000,0,0000,0278,0278,0000,0000
4732,4732,0,0000,0,0000,0279,0279,0000,0000
4733,4733,0,0000,0,0000,027a,027a,0000,0000
4734,4734,0,0000,0,0000,027b,027b,0000,0000
4735,4735,0,0000,0,0000,027c,027c,0000,0000
4736,4736,0,0000,0,0000,027d,027d,0000,0000
4737,4737,0,0000,0,0000,027e,027e,0000,0000
4738,4738,0,0000,0,0000,027f,027f,0000,0000
4739,4739,0,0000,0,0000,0280,0280,0000,0000
4740,4740,0,0000,0,0000,0281,0281,0000,0000
4741,4741,0,0000,0,0000,0282,0282,0000,0000
4742,4742,0,0000,0,0000,0283,0283,0000,0000
4743,4743,0,0000,0,0000,0284,0284,0000,0000
4744,4744,0,0000,0,0000,0285,0285,0000,0000
4745,4745,0,0000,0,0000,0286,0286,0000,0000
4746,4746,0,0000,0,0000,0287,0287,0000,0000
4747,4747,0,0000,0,0000,0288,0288,0000,0000
4748,4748,0,0000,0,0000,0289,0289,0000,0000
4749,4749,0,0000,0,0000,028a,028a,0000,0000
4750,4750,0,0000,0,0000,028b,028b,0000,0000
4751,4751,0,0000,0,0000,028c,028c,0000,0000
4752,4752,0,0000,0,0000,028d,028d,0000,0000
4753,4753,0,0000,0,0000,028e,028e,0000,0000
4754,4754,0,0000,0,0000,028f,028f,0000,0000
4755,4755,0,0000,0,0000,0290,0290,0000,0000
4756,4756,0,0000,0,0000,0291,0291,0000,0000
4757,4757,0,0000,0,0000,0292,0292,0000,0000
4758,4758,0,0000,0,0000,0293,0293,0000,0000
4759,4759,0,0000,0,0000,0294,0294,0000,0000
4760,4760,0,0000,0,0000,0295,0295,0000,0000
4761,4761,0,0000,0,0000,0296,0296,0000,0000
4762,4762,0,0000,0,0000,0297,0297,0000,0000
4763,4763,0,0000,0,0000,0298,0298,0000,0000
4764,4764,0,0000,0,0000,0299,0299,0000,0000
4765,4765,0,0000,0,0000,029a,029a,0000,0000
4766,4766,0,0000,0,0000,029b,029b,0000,0000
4767,4767,0,0000,0,0000,029c,029c,0000,0000
4768,4768,0,0000,0,0000,029d,029d,0000,0000
4769,4769,0,0000,0,0000,029e,029e,0000,0000
4770,4770,0,0000,0,0000,029f,029f,0000,0000
4771,4771,0,0000,0,0000,02a0,02a0,0000,0000
4772,4772,0,0000,0,0000,02a1,02a1,0000,0000
4773,4773,0,0000,0,0000,02a2,02a2,0000,0000
4774,4774,0,0000,0,0000,02a3,02a3,0000,0000
4775,4775,0,0000,0,0000,02a4,02a4,0000,0000
4776,4776,0,0000,0,0000,02a5,02a5,0000,0000
4777,4777,0,0000,0,0000,02a6,02a6,0000,0000
4778,4778,0,0000,0,0000,02a7,02a7,0000,0000
4779,4779,0,0000,0,0000,02a8,02a8,0000,0000
4780,4780,0,0000,0,0000,02a9,02a9,0000,0000
4781,4781,0,0000,0,0000,02aa,02aa,0000,0000
4782,4782,0,0000,0,0000,02ab,02ab,0000,0000
4783,4783,0,0000,0,0000,02ac,02ac,0000,0000
4784,4784,0,0000,0,0000,02ad,02ad,0000,0000
4785,4785,0,0000,0,0000,02ae,02ae,0000,0000
4786,4786,0,0000,0,0000,02af,02af,0000,0000
4787,4787,0,0000,0,0000,02b0,02b0,0000,0000
4788,4788,0,0000,0,0000,02b1,02b1,0000,0000
4789,4789,0,0000,0,0000,02b2,02b2,0000,0000
4790,4790,0,0000,0,0000,02b3,02b3,0000,0000
4791,4791,0,0000,0,0000,02b4,02b4,0000,0000
4792,4792,0,0000,0,0000,02b5,02b5,0000,0000
4793,4793,0,0000,0,0000,02b6,02b6,0000,0000
4794,4794,0,0000,0,0000,02b7,02b7,0000,0000
4795,4795,0,0000,0,0000,02b8,02b8,0000,0000
4796,4796,0,0000,0,0000,02b9,02b9,0000,0000
4797,4797,0,0000,0,0000,02ba,02ba,0000,0000
4798,4798,0,0000,0,0000,02bb,02bb,0000,0000
4799,4799,0,0000,0,0000,02bc,02bc,0000,0000
4800,4800,0,0000,0,0000,02bd,02bd,0000,0000
4801,4801,0,0000,0,0000,02be,02be,0000,0000
4802,4802,0,0000,0,0000,02bf,02bf,0000,0000
4803,4803,0,0000,0,0000,02c0,02c0,0000,0000
4804,4804,0,0000,0,0000,02c1,02c1,0000,0000
4805,4805,0,0000,0,0000,02c2,02c2,0000,0000
4806,4806,0,0000,0,0000,02c3,02c3,0000,0000
4807,4807,0,0000,0,0000,02c4,02c4,0000,0000
4808,4808,0,0000,0,0000,02c5,02c5,0000,0000
4809,4809,0,0000,0,0000,02c6,02c6,0000,0000
4810,4810,0,0000,0,0000,02c7,02c7,0000,0000
4811,4811,0,0000,0,0000,02c8,02c8,0000,0000
4812,4812,0,0000,0,0000,02c9,02c9,0000,0000
4813,4813,0,0000,0,0000,02ca,02ca,0000,0000
4814,4814,0,0000,0,0000,02cb,02cb,0000,0000
4815,4815,0,0000,0,0000,02cc,02cc,0000,0000
4816,4816,0,0000,0,0000,02cd,02cd,0000,0000
4817,4817,0,0000,0,0000,02ce,02ce,0000,0000
4818,4818,0,0000,0,0000,02cf,02cf,0000,0000
4819,4819,0,0000,0,0000,02d0,02d0,0000,0000
4820,4820,0,0000,0,0000,02d1,02d1,0000,0000
4821,4821,0,0000,0,0000,02d2,02d2,0000,0000
4822,4822,0,0000,0,0000,02d3,02d3,0000,0000
4823,4823,0,0000,0,0000,02d4,02d4,0000,0000
4824,4824,0,0000,0,0000,02d5,02d5,0000,0000
4825,4825,0,0000,0,0000,02d6,02d6,0000,0000
4826,4826,0,0000,0,0000,02d7,02d7,0000,0000
4827,4827,0,0000,0,0000,02d8,02d8,0000,0000
4828,4828,0,0000,0,0000,02d9,02d9,0000,0000
4829,4829,0,0000,0,0000,02da,02da,0000,0000
4830,4830,0,0000,0,0000,02db,02db,0000,0000
4831,4831,0,0000,0,0000,02dc,02dc,0000,0000
4832,4832,0,0000,0,0000,02dd,02dd,0000,0000
4833,4833,0,0000,0,0000,02de,02de,0000,0000
4834,4834,0,0000,0,0000,02df,02df,0000,0000
4835,4835,0,0000,0,0000,02e0,02e0,0000,0000
4836,4836,0,0000,0,0000,02e1,02e1,0000,0000
4837,4837,0,0000,0,0000,02e2,02e2,0000,0000
4838,4838,0,0000,0,0000,02e3,02e3,0000,0000
4839,4839,0,0000,0,0000,02e4,02e4,0000,0000
4840,4840,0,0000,0,0000,02e5,02e5,0000,0000
4841,4841,0,0000,0,0000,02e6,02e6,0000,0000
4842,4842,0,0000,0,0000,02e7,02e7,0000,0000
4843,4843,0,0000,0,0000,02e8,02e8,0000,0000
4844,4844,0,0000,0,0000,02e9,02e9,0000,0000
